senderDFSP,senderName,senderUserNumber,senderAccountId,senderRoleType,receiverDFSP,receiverName,receiverUserNumber,receiverAccountId,receiverRoleType
dfsp351,cust170519-8-841,PT170519-8-841,74551143,customer,dfsp350,cust170519-8-840,PT170519-8-840,34233421,customer
dfsp352,cust170519-8-842,PT170519-8-842,74551144,customer,dfsp351,cust170519-8-841,PT170519-8-841,34233422,customer
dfsp353,cust170519-8-843,PT170519-8-843,74551145,customer,dfsp352,cust170519-8-842,PT170519-8-842,34233423,customer
dfsp354,cust170519-8-844,PT170519-8-844,74551146,customer,dfsp353,cust170519-8-843,PT170519-8-843,34233424,customer
dfsp355,cust170519-8-845,PT170519-8-845,74551147,customer,dfsp354,cust170519-8-844,PT170519-8-844,34233425,customer
dfsp356,cust170519-8-846,PT170519-8-846,74551148,customer,dfsp355,cust170519-8-845,PT170519-8-845,34233426,customer
dfsp357,cust170519-8-847,PT170519-8-847,74551149,customer,dfsp356,cust170519-8-846,PT170519-8-846,34233427,customer
dfsp358,cust170519-8-848,PT170519-8-848,74551150,customer,dfsp357,cust170519-8-847,PT170519-8-847,34233428,customer
dfsp359,cust170519-8-849,PT170519-8-849,74551151,customer,dfsp358,cust170519-8-848,PT170519-8-848,34233429,customer
dfsp360,cust170519-8-850,PT170519-8-850,74551152,customer,dfsp359,cust170519-8-849,PT170519-8-849,34233430,customer
dfsp361,cust170519-8-851,PT170519-8-851,74551153,customer,dfsp360,cust170519-8-850,PT170519-8-850,34233431,customer
dfsp362,cust170519-8-852,PT170519-8-852,74551154,customer,dfsp361,cust170519-8-851,PT170519-8-851,34233432,customer
dfsp363,cust170519-8-853,PT170519-8-853,74551155,customer,dfsp362,cust170519-8-852,PT170519-8-852,34233433,customer
dfsp364,cust170519-8-854,PT170519-8-854,74551156,customer,dfsp363,cust170519-8-853,PT170519-8-853,34233434,customer
dfsp365,cust170519-8-855,PT170519-8-855,74551157,customer,dfsp364,cust170519-8-854,PT170519-8-854,34233435,customer
dfsp366,cust170519-8-856,PT170519-8-856,74551158,customer,dfsp365,cust170519-8-855,PT170519-8-855,34233436,customer
dfsp367,cust170519-8-857,PT170519-8-857,74551159,customer,dfsp366,cust170519-8-856,PT170519-8-856,34233437,customer
dfsp368,cust170519-8-858,PT170519-8-858,74551160,customer,dfsp367,cust170519-8-857,PT170519-8-857,34233438,customer
dfsp369,cust170519-8-859,PT170519-8-859,74551161,customer,dfsp368,cust170519-8-858,PT170519-8-858,34233439,customer
dfsp370,cust170519-8-860,PT170519-8-860,74551162,customer,dfsp369,cust170519-8-859,PT170519-8-859,34233440,customer
dfsp371,cust170519-8-861,PT170519-8-861,74551163,customer,dfsp370,cust170519-8-860,PT170519-8-860,34233441,customer
dfsp372,cust170519-8-862,PT170519-8-862,74551164,customer,dfsp371,cust170519-8-861,PT170519-8-861,34233442,customer
dfsp373,cust170519-8-863,PT170519-8-863,74551165,customer,dfsp372,cust170519-8-862,PT170519-8-862,34233443,customer
dfsp374,cust170519-8-864,PT170519-8-864,74551166,customer,dfsp373,cust170519-8-863,PT170519-8-863,34233444,customer
dfsp375,cust170519-8-865,PT170519-8-865,74551167,customer,dfsp374,cust170519-8-864,PT170519-8-864,34233445,customer
dfsp376,cust170519-8-866,PT170519-8-866,74551168,customer,dfsp375,cust170519-8-865,PT170519-8-865,34233446,customer
dfsp377,cust170519-8-867,PT170519-8-867,74551169,customer,dfsp376,cust170519-8-866,PT170519-8-866,34233447,customer
dfsp378,cust170519-8-868,PT170519-8-868,74551170,customer,dfsp377,cust170519-8-867,PT170519-8-867,34233448,customer
dfsp379,cust170519-8-869,PT170519-8-869,74551171,customer,dfsp378,cust170519-8-868,PT170519-8-868,34233449,customer
dfsp380,cust170519-8-870,PT170519-8-870,74551172,customer,dfsp379,cust170519-8-869,PT170519-8-869,34233450,customer
dfsp381,cust170519-8-871,PT170519-8-871,74551173,customer,dfsp380,cust170519-8-870,PT170519-8-870,34233451,customer
dfsp382,cust170519-8-872,PT170519-8-872,74551174,customer,dfsp381,cust170519-8-871,PT170519-8-871,34233452,customer
dfsp383,cust170519-8-873,PT170519-8-873,74551175,customer,dfsp382,cust170519-8-872,PT170519-8-872,34233453,customer
dfsp384,cust170519-8-874,PT170519-8-874,74551176,customer,dfsp383,cust170519-8-873,PT170519-8-873,34233454,customer
dfsp385,cust170519-8-875,PT170519-8-875,74551177,customer,dfsp384,cust170519-8-874,PT170519-8-874,34233455,customer
dfsp386,cust170519-8-876,PT170519-8-876,74551178,customer,dfsp385,cust170519-8-875,PT170519-8-875,34233456,customer
dfsp387,cust170519-8-877,PT170519-8-877,74551179,customer,dfsp386,cust170519-8-876,PT170519-8-876,34233457,customer
dfsp388,cust170519-8-878,PT170519-8-878,74551180,customer,dfsp387,cust170519-8-877,PT170519-8-877,34233458,customer
dfsp389,cust170519-8-879,PT170519-8-879,74551181,customer,dfsp388,cust170519-8-878,PT170519-8-878,34233459,customer
dfsp390,cust170519-8-880,PT170519-8-880,74551182,customer,dfsp389,cust170519-8-879,PT170519-8-879,34233460,customer
dfsp391,cust170519-8-881,PT170519-8-881,74551183,customer,dfsp390,cust170519-8-880,PT170519-8-880,34233461,customer
dfsp392,cust170519-8-882,PT170519-8-882,74551184,customer,dfsp391,cust170519-8-881,PT170519-8-881,34233462,customer
dfsp393,cust170519-8-883,PT170519-8-883,74551185,customer,dfsp392,cust170519-8-882,PT170519-8-882,34233463,customer
dfsp394,cust170519-8-884,PT170519-8-884,74551186,customer,dfsp393,cust170519-8-883,PT170519-8-883,34233464,customer
dfsp395,cust170519-8-885,PT170519-8-885,74551187,customer,dfsp394,cust170519-8-884,PT170519-8-884,34233465,customer
dfsp396,cust170519-8-886,PT170519-8-886,74551188,customer,dfsp395,cust170519-8-885,PT170519-8-885,34233466,customer
dfsp397,cust170519-8-887,PT170519-8-887,74551189,customer,dfsp396,cust170519-8-886,PT170519-8-886,34233467,customer
dfsp398,cust170519-8-888,PT170519-8-888,74551190,customer,dfsp397,cust170519-8-887,PT170519-8-887,34233468,customer
dfsp399,cust170519-8-889,PT170519-8-889,74551191,customer,dfsp398,cust170519-8-888,PT170519-8-888,34233469,customer
dfsp400,cust170519-8-890,PT170519-8-890,74551192,customer,dfsp399,cust170519-8-889,PT170519-8-889,34233470,customer
dfsp401,cust170519-8-891,PT170519-8-891,74551193,customer,dfsp400,cust170519-8-890,PT170519-8-890,34233471,customer
dfsp402,cust170519-8-892,PT170519-8-892,74551194,customer,dfsp401,cust170519-8-891,PT170519-8-891,34233472,customer
dfsp403,cust170519-8-893,PT170519-8-893,74551195,customer,dfsp402,cust170519-8-892,PT170519-8-892,34233473,customer
dfsp404,cust170519-8-894,PT170519-8-894,74551196,customer,dfsp403,cust170519-8-893,PT170519-8-893,34233474,customer
dfsp405,cust170519-8-895,PT170519-8-895,74551197,customer,dfsp404,cust170519-8-894,PT170519-8-894,34233475,customer
dfsp406,cust170519-8-896,PT170519-8-896,74551198,customer,dfsp405,cust170519-8-895,PT170519-8-895,34233476,customer
dfsp407,cust170519-8-897,PT170519-8-897,74551199,customer,dfsp406,cust170519-8-896,PT170519-8-896,34233477,customer
dfsp408,cust170519-8-898,PT170519-8-898,74551200,customer,dfsp407,cust170519-8-897,PT170519-8-897,34233478,customer
dfsp409,cust170519-8-899,PT170519-8-899,74551201,customer,dfsp408,cust170519-8-898,PT170519-8-898,34233479,customer
dfsp410,cust170519-8-900,PT170519-8-900,74551202,customer,dfsp409,cust170519-8-899,PT170519-8-899,34233480,customer
dfsp411,cust170519-8-901,PT170519-8-901,74551203,customer,dfsp410,cust170519-8-900,PT170519-8-900,34233481,customer
dfsp412,cust170519-8-902,PT170519-8-902,74551204,customer,dfsp411,cust170519-8-901,PT170519-8-901,34233482,customer
dfsp413,cust170519-8-903,PT170519-8-903,74551205,customer,dfsp412,cust170519-8-902,PT170519-8-902,34233483,customer
dfsp414,cust170519-8-904,PT170519-8-904,74551206,customer,dfsp413,cust170519-8-903,PT170519-8-903,34233484,customer
dfsp415,cust170519-8-905,PT170519-8-905,74551207,customer,dfsp414,cust170519-8-904,PT170519-8-904,34233485,customer
dfsp416,cust170519-8-906,PT170519-8-906,74551208,customer,dfsp415,cust170519-8-905,PT170519-8-905,34233486,customer
dfsp417,cust170519-8-907,PT170519-8-907,74551209,customer,dfsp416,cust170519-8-906,PT170519-8-906,34233487,customer
dfsp418,cust170519-8-908,PT170519-8-908,74551210,customer,dfsp417,cust170519-8-907,PT170519-8-907,34233488,customer
dfsp419,cust170519-8-909,PT170519-8-909,74551211,customer,dfsp418,cust170519-8-908,PT170519-8-908,34233489,customer
dfsp420,cust170519-8-910,PT170519-8-910,74551212,customer,dfsp419,cust170519-8-909,PT170519-8-909,34233490,customer
dfsp421,cust170519-8-911,PT170519-8-911,74551213,customer,dfsp420,cust170519-8-910,PT170519-8-910,34233491,customer
dfsp422,cust170519-8-912,PT170519-8-912,74551214,customer,dfsp421,cust170519-8-911,PT170519-8-911,34233492,customer
dfsp423,cust170519-8-913,PT170519-8-913,74551215,customer,dfsp422,cust170519-8-912,PT170519-8-912,34233493,customer
dfsp424,cust170519-8-914,PT170519-8-914,74551216,customer,dfsp423,cust170519-8-913,PT170519-8-913,34233494,customer
dfsp425,cust170519-8-915,PT170519-8-915,74551217,customer,dfsp424,cust170519-8-914,PT170519-8-914,34233495,customer
dfsp426,cust170519-8-916,PT170519-8-916,74551218,customer,dfsp425,cust170519-8-915,PT170519-8-915,34233496,customer
dfsp427,cust170519-8-917,PT170519-8-917,74551219,customer,dfsp426,cust170519-8-916,PT170519-8-916,34233497,customer
dfsp428,cust170519-8-918,PT170519-8-918,74551220,customer,dfsp427,cust170519-8-917,PT170519-8-917,34233498,customer
dfsp429,cust170519-8-919,PT170519-8-919,74551221,customer,dfsp428,cust170519-8-918,PT170519-8-918,34233499,customer
dfsp430,cust170519-8-920,PT170519-8-920,74551222,customer,dfsp429,cust170519-8-919,PT170519-8-919,34233500,customer
dfsp431,cust170519-8-921,PT170519-8-921,74551223,customer,dfsp430,cust170519-8-920,PT170519-8-920,34233501,customer
dfsp432,cust170519-8-922,PT170519-8-922,74551224,customer,dfsp431,cust170519-8-921,PT170519-8-921,34233502,customer
dfsp433,cust170519-8-923,PT170519-8-923,74551225,customer,dfsp432,cust170519-8-922,PT170519-8-922,34233503,customer
dfsp434,cust170519-8-924,PT170519-8-924,74551226,customer,dfsp433,cust170519-8-923,PT170519-8-923,34233504,customer
dfsp435,cust170519-8-925,PT170519-8-925,74551227,customer,dfsp434,cust170519-8-924,PT170519-8-924,34233505,customer
dfsp436,cust170519-8-926,PT170519-8-926,74551228,customer,dfsp435,cust170519-8-925,PT170519-8-925,34233506,customer
dfsp437,cust170519-8-927,PT170519-8-927,74551229,customer,dfsp436,cust170519-8-926,PT170519-8-926,34233507,customer
dfsp438,cust170519-8-928,PT170519-8-928,74551230,customer,dfsp437,cust170519-8-927,PT170519-8-927,34233508,customer
dfsp439,cust170519-8-929,PT170519-8-929,74551231,customer,dfsp438,cust170519-8-928,PT170519-8-928,34233509,customer
dfsp440,cust170519-8-930,PT170519-8-930,74551232,customer,dfsp439,cust170519-8-929,PT170519-8-929,34233510,customer
dfsp441,cust170519-8-931,PT170519-8-931,74551233,customer,dfsp440,cust170519-8-930,PT170519-8-930,34233511,customer
dfsp442,cust170519-8-932,PT170519-8-932,74551234,customer,dfsp441,cust170519-8-931,PT170519-8-931,34233512,customer
dfsp443,cust170519-8-933,PT170519-8-933,74551235,customer,dfsp442,cust170519-8-932,PT170519-8-932,34233513,customer
dfsp444,cust170519-8-934,PT170519-8-934,74551236,customer,dfsp443,cust170519-8-933,PT170519-8-933,34233514,customer
dfsp445,cust170519-8-935,PT170519-8-935,74551237,customer,dfsp444,cust170519-8-934,PT170519-8-934,34233515,customer
dfsp446,cust170519-8-936,PT170519-8-936,74551238,customer,dfsp445,cust170519-8-935,PT170519-8-935,34233516,customer
dfsp447,cust170519-8-937,PT170519-8-937,74551239,customer,dfsp446,cust170519-8-936,PT170519-8-936,34233517,customer
dfsp448,cust170519-8-938,PT170519-8-938,74551240,customer,dfsp447,cust170519-8-937,PT170519-8-937,34233518,customer
dfsp449,cust170519-8-939,PT170519-8-939,74551241,customer,dfsp448,cust170519-8-938,PT170519-8-938,34233519,customer
dfsp450,cust170519-8-940,PT170519-8-940,74551242,customer,dfsp449,cust170519-8-939,PT170519-8-939,34233520,customer
dfsp451,cust170519-8-941,PT170519-8-941,74551243,customer,dfsp450,cust170519-8-940,PT170519-8-940,34233521,customer
dfsp452,cust170519-8-942,PT170519-8-942,74551244,customer,dfsp451,cust170519-8-941,PT170519-8-941,34233522,customer
dfsp453,cust170519-8-943,PT170519-8-943,74551245,customer,dfsp452,cust170519-8-942,PT170519-8-942,34233523,customer
dfsp454,cust170519-8-944,PT170519-8-944,74551246,customer,dfsp453,cust170519-8-943,PT170519-8-943,34233524,customer
dfsp455,cust170519-8-945,PT170519-8-945,74551247,customer,dfsp454,cust170519-8-944,PT170519-8-944,34233525,customer
dfsp456,cust170519-8-946,PT170519-8-946,74551248,customer,dfsp455,cust170519-8-945,PT170519-8-945,34233526,customer
dfsp457,cust170519-8-947,PT170519-8-947,74551249,customer,dfsp456,cust170519-8-946,PT170519-8-946,34233527,customer
dfsp458,cust170519-8-948,PT170519-8-948,74551250,customer,dfsp457,cust170519-8-947,PT170519-8-947,34233528,customer
dfsp459,cust170519-8-949,PT170519-8-949,74551251,customer,dfsp458,cust170519-8-948,PT170519-8-948,34233529,customer
dfsp460,cust170519-8-950,PT170519-8-950,74551252,customer,dfsp459,cust170519-8-949,PT170519-8-949,34233530,customer
dfsp461,cust170519-8-951,PT170519-8-951,74551253,customer,dfsp460,cust170519-8-950,PT170519-8-950,34233531,customer
dfsp462,cust170519-8-952,PT170519-8-952,74551254,customer,dfsp461,cust170519-8-951,PT170519-8-951,34233532,customer
dfsp463,cust170519-8-953,PT170519-8-953,74551255,customer,dfsp462,cust170519-8-952,PT170519-8-952,34233533,customer
dfsp464,cust170519-8-954,PT170519-8-954,74551256,customer,dfsp463,cust170519-8-953,PT170519-8-953,34233534,customer
dfsp465,cust170519-8-955,PT170519-8-955,74551257,customer,dfsp464,cust170519-8-954,PT170519-8-954,34233535,customer
dfsp466,cust170519-8-956,PT170519-8-956,74551258,customer,dfsp465,cust170519-8-955,PT170519-8-955,34233536,customer
dfsp467,cust170519-8-957,PT170519-8-957,74551259,customer,dfsp466,cust170519-8-956,PT170519-8-956,34233537,customer
dfsp468,cust170519-8-958,PT170519-8-958,74551260,customer,dfsp467,cust170519-8-957,PT170519-8-957,34233538,customer
dfsp469,cust170519-8-959,PT170519-8-959,74551261,customer,dfsp468,cust170519-8-958,PT170519-8-958,34233539,customer
dfsp470,cust170519-8-960,PT170519-8-960,74551262,customer,dfsp469,cust170519-8-959,PT170519-8-959,34233540,customer
dfsp471,cust170519-8-961,PT170519-8-961,74551263,customer,dfsp470,cust170519-8-960,PT170519-8-960,34233541,customer
dfsp472,cust170519-8-962,PT170519-8-962,74551264,customer,dfsp471,cust170519-8-961,PT170519-8-961,34233542,customer
dfsp473,cust170519-8-963,PT170519-8-963,74551265,customer,dfsp472,cust170519-8-962,PT170519-8-962,34233543,customer
dfsp474,cust170519-8-964,PT170519-8-964,74551266,customer,dfsp473,cust170519-8-963,PT170519-8-963,34233544,customer
dfsp475,cust170519-8-965,PT170519-8-965,74551267,customer,dfsp474,cust170519-8-964,PT170519-8-964,34233545,customer
dfsp476,cust170519-8-966,PT170519-8-966,74551268,customer,dfsp475,cust170519-8-965,PT170519-8-965,34233546,customer
dfsp477,cust170519-8-967,PT170519-8-967,74551269,customer,dfsp476,cust170519-8-966,PT170519-8-966,34233547,customer
dfsp478,cust170519-8-968,PT170519-8-968,74551270,customer,dfsp477,cust170519-8-967,PT170519-8-967,34233548,customer
dfsp479,cust170519-8-969,PT170519-8-969,74551271,customer,dfsp478,cust170519-8-968,PT170519-8-968,34233549,customer
dfsp480,cust170519-8-970,PT170519-8-970,74551272,customer,dfsp479,cust170519-8-969,PT170519-8-969,34233550,customer
dfsp481,cust170519-8-971,PT170519-8-971,74551273,customer,dfsp480,cust170519-8-970,PT170519-8-970,34233551,customer
dfsp482,cust170519-8-972,PT170519-8-972,74551274,customer,dfsp481,cust170519-8-971,PT170519-8-971,34233552,customer
dfsp483,cust170519-8-973,PT170519-8-973,74551275,customer,dfsp482,cust170519-8-972,PT170519-8-972,34233553,customer
dfsp484,cust170519-8-974,PT170519-8-974,74551276,customer,dfsp483,cust170519-8-973,PT170519-8-973,34233554,customer
dfsp485,cust170519-8-975,PT170519-8-975,74551277,customer,dfsp484,cust170519-8-974,PT170519-8-974,34233555,customer
dfsp486,cust170519-8-976,PT170519-8-976,74551278,customer,dfsp485,cust170519-8-975,PT170519-8-975,34233556,customer
dfsp487,cust170519-8-977,PT170519-8-977,74551279,customer,dfsp486,cust170519-8-976,PT170519-8-976,34233557,customer
dfsp488,cust170519-8-978,PT170519-8-978,74551280,customer,dfsp487,cust170519-8-977,PT170519-8-977,34233558,customer
dfsp489,cust170519-8-979,PT170519-8-979,74551281,customer,dfsp488,cust170519-8-978,PT170519-8-978,34233559,customer
dfsp490,cust170519-8-980,PT170519-8-980,74551282,customer,dfsp489,cust170519-8-979,PT170519-8-979,34233560,customer
dfsp491,cust170519-8-981,PT170519-8-981,74551283,customer,dfsp490,cust170519-8-980,PT170519-8-980,34233561,customer
dfsp492,cust170519-8-982,PT170519-8-982,74551284,customer,dfsp491,cust170519-8-981,PT170519-8-981,34233562,customer
dfsp493,cust170519-8-983,PT170519-8-983,74551285,customer,dfsp492,cust170519-8-982,PT170519-8-982,34233563,customer
dfsp494,cust170519-8-984,PT170519-8-984,74551286,customer,dfsp493,cust170519-8-983,PT170519-8-983,34233564,customer
dfsp495,cust170519-8-985,PT170519-8-985,74551287,customer,dfsp494,cust170519-8-984,PT170519-8-984,34233565,customer
dfsp496,cust170519-8-986,PT170519-8-986,74551288,customer,dfsp495,cust170519-8-985,PT170519-8-985,34233566,customer
dfsp497,cust170519-8-987,PT170519-8-987,74551289,customer,dfsp496,cust170519-8-986,PT170519-8-986,34233567,customer
dfsp498,cust170519-8-988,PT170519-8-988,74551290,customer,dfsp497,cust170519-8-987,PT170519-8-987,34233568,customer
dfsp499,cust170519-8-989,PT170519-8-989,74551291,customer,dfsp498,cust170519-8-988,PT170519-8-988,34233569,customer
dfsp500,cust170519-8-990,PT170519-8-990,74551292,customer,dfsp499,cust170519-8-989,PT170519-8-989,34233570,customer
dfsp501,cust170519-8-991,PT170519-8-991,74551293,customer,dfsp500,cust170519-8-990,PT170519-8-990,34233571,customer
dfsp502,cust170519-8-992,PT170519-8-992,74551294,customer,dfsp501,cust170519-8-991,PT170519-8-991,34233572,customer
dfsp503,cust170519-8-993,PT170519-8-993,74551295,customer,dfsp502,cust170519-8-992,PT170519-8-992,34233573,customer
dfsp504,cust170519-8-994,PT170519-8-994,74551296,customer,dfsp503,cust170519-8-993,PT170519-8-993,34233574,customer
dfsp505,cust170519-8-995,PT170519-8-995,74551297,customer,dfsp504,cust170519-8-994,PT170519-8-994,34233575,customer
dfsp506,cust170519-8-996,PT170519-8-996,74551298,customer,dfsp505,cust170519-8-995,PT170519-8-995,34233576,customer
dfsp507,cust170519-8-997,PT170519-8-997,74551299,customer,dfsp506,cust170519-8-996,PT170519-8-996,34233577,customer
dfsp508,cust170519-8-998,PT170519-8-998,74551300,customer,dfsp507,cust170519-8-997,PT170519-8-997,34233578,customer
dfsp509,cust170519-8-999,PT170519-8-999,74551301,customer,dfsp508,cust170519-8-998,PT170519-8-998,34233579,customer
dfsp510,cust170519-8-1000,PT170519-8-1000,74551302,customer,dfsp509,cust170519-8-999,PT170519-8-999,34233580,customer
dfsp511,cust170519-8-1001,PT170519-8-1001,74551303,customer,dfsp510,cust170519-8-1000,PT170519-8-1000,34233581,customer
dfsp512,cust170519-8-1002,PT170519-8-1002,74551304,customer,dfsp511,cust170519-8-1001,PT170519-8-1001,34233582,customer
dfsp513,cust170519-8-1003,PT170519-8-1003,74551305,customer,dfsp512,cust170519-8-1002,PT170519-8-1002,34233583,customer
dfsp514,cust170519-8-1004,PT170519-8-1004,74551306,customer,dfsp513,cust170519-8-1003,PT170519-8-1003,34233584,customer
dfsp515,cust170519-8-1005,PT170519-8-1005,74551307,customer,dfsp514,cust170519-8-1004,PT170519-8-1004,34233585,customer
dfsp516,cust170519-8-1006,PT170519-8-1006,74551308,customer,dfsp515,cust170519-8-1005,PT170519-8-1005,34233586,customer
dfsp517,cust170519-8-1007,PT170519-8-1007,74551309,customer,dfsp516,cust170519-8-1006,PT170519-8-1006,34233587,customer
dfsp518,cust170519-8-1008,PT170519-8-1008,74551310,customer,dfsp517,cust170519-8-1007,PT170519-8-1007,34233588,customer
dfsp519,cust170519-8-1009,PT170519-8-1009,74551311,customer,dfsp518,cust170519-8-1008,PT170519-8-1008,34233589,customer
dfsp520,cust170519-8-1010,PT170519-8-1010,74551312,customer,dfsp519,cust170519-8-1009,PT170519-8-1009,34233590,customer
dfsp521,cust170519-8-1011,PT170519-8-1011,74551313,customer,dfsp520,cust170519-8-1010,PT170519-8-1010,34233591,customer
dfsp522,cust170519-8-1012,PT170519-8-1012,74551314,customer,dfsp521,cust170519-8-1011,PT170519-8-1011,34233592,customer
dfsp523,cust170519-8-1013,PT170519-8-1013,74551315,customer,dfsp522,cust170519-8-1012,PT170519-8-1012,34233593,customer
dfsp524,cust170519-8-1014,PT170519-8-1014,74551316,customer,dfsp523,cust170519-8-1013,PT170519-8-1013,34233594,customer
dfsp525,cust170519-8-1015,PT170519-8-1015,74551317,customer,dfsp524,cust170519-8-1014,PT170519-8-1014,34233595,customer
dfsp526,cust170519-8-1016,PT170519-8-1016,74551318,customer,dfsp525,cust170519-8-1015,PT170519-8-1015,34233596,customer
dfsp527,cust170519-8-1017,PT170519-8-1017,74551319,customer,dfsp526,cust170519-8-1016,PT170519-8-1016,34233597,customer
dfsp528,cust170519-8-1018,PT170519-8-1018,74551320,customer,dfsp527,cust170519-8-1017,PT170519-8-1017,34233598,customer
dfsp529,cust170519-8-1019,PT170519-8-1019,74551321,customer,dfsp528,cust170519-8-1018,PT170519-8-1018,34233599,customer
dfsp530,cust170519-8-1020,PT170519-8-1020,74551322,customer,dfsp529,cust170519-8-1019,PT170519-8-1019,34233600,customer
dfsp531,cust170519-8-1021,PT170519-8-1021,74551323,customer,dfsp530,cust170519-8-1020,PT170519-8-1020,34233601,customer
dfsp532,cust170519-8-1022,PT170519-8-1022,74551324,customer,dfsp531,cust170519-8-1021,PT170519-8-1021,34233602,customer
dfsp533,cust170519-8-1023,PT170519-8-1023,74551325,customer,dfsp532,cust170519-8-1022,PT170519-8-1022,34233603,customer
dfsp534,cust170519-8-1024,PT170519-8-1024,74551326,customer,dfsp533,cust170519-8-1023,PT170519-8-1023,34233604,customer
dfsp535,cust170519-8-1025,PT170519-8-1025,74551327,customer,dfsp534,cust170519-8-1024,PT170519-8-1024,34233605,customer
dfsp536,cust170519-8-1026,PT170519-8-1026,74551328,customer,dfsp535,cust170519-8-1025,PT170519-8-1025,34233606,customer
dfsp537,cust170519-8-1027,PT170519-8-1027,74551329,customer,dfsp536,cust170519-8-1026,PT170519-8-1026,34233607,customer
dfsp538,cust170519-8-1028,PT170519-8-1028,74551330,customer,dfsp537,cust170519-8-1027,PT170519-8-1027,34233608,customer
dfsp539,cust170519-8-1029,PT170519-8-1029,74551331,customer,dfsp538,cust170519-8-1028,PT170519-8-1028,34233609,customer
dfsp540,cust170519-8-1030,PT170519-8-1030,74551332,customer,dfsp539,cust170519-8-1029,PT170519-8-1029,34233610,customer
dfsp541,cust170519-8-1031,PT170519-8-1031,74551333,customer,dfsp540,cust170519-8-1030,PT170519-8-1030,34233611,customer
dfsp542,cust170519-8-1032,PT170519-8-1032,74551334,customer,dfsp541,cust170519-8-1031,PT170519-8-1031,34233612,customer
dfsp543,cust170519-8-1033,PT170519-8-1033,74551335,customer,dfsp542,cust170519-8-1032,PT170519-8-1032,34233613,customer
dfsp544,cust170519-8-1034,PT170519-8-1034,74551336,customer,dfsp543,cust170519-8-1033,PT170519-8-1033,34233614,customer
dfsp545,cust170519-8-1035,PT170519-8-1035,74551337,customer,dfsp544,cust170519-8-1034,PT170519-8-1034,34233615,customer
dfsp546,cust170519-8-1036,PT170519-8-1036,74551338,customer,dfsp545,cust170519-8-1035,PT170519-8-1035,34233616,customer
dfsp547,cust170519-8-1037,PT170519-8-1037,74551339,customer,dfsp546,cust170519-8-1036,PT170519-8-1036,34233617,customer
dfsp548,cust170519-8-1038,PT170519-8-1038,74551340,customer,dfsp547,cust170519-8-1037,PT170519-8-1037,34233618,customer
dfsp549,cust170519-8-1039,PT170519-8-1039,74551341,customer,dfsp548,cust170519-8-1038,PT170519-8-1038,34233619,customer
dfsp550,cust170519-8-1040,PT170519-8-1040,74551342,customer,dfsp549,cust170519-8-1039,PT170519-8-1039,34233620,customer
dfsp551,cust170519-8-1041,PT170519-8-1041,74551343,customer,dfsp550,cust170519-8-1040,PT170519-8-1040,34233621,customer
dfsp552,cust170519-8-1042,PT170519-8-1042,74551344,customer,dfsp551,cust170519-8-1041,PT170519-8-1041,34233622,customer
dfsp553,cust170519-8-1043,PT170519-8-1043,74551345,customer,dfsp552,cust170519-8-1042,PT170519-8-1042,34233623,customer
dfsp554,cust170519-8-1044,PT170519-8-1044,74551346,customer,dfsp553,cust170519-8-1043,PT170519-8-1043,34233624,customer
dfsp555,cust170519-8-1045,PT170519-8-1045,74551347,customer,dfsp554,cust170519-8-1044,PT170519-8-1044,34233625,customer
dfsp556,cust170519-8-1046,PT170519-8-1046,74551348,customer,dfsp555,cust170519-8-1045,PT170519-8-1045,34233626,customer
dfsp557,cust170519-8-1047,PT170519-8-1047,74551349,customer,dfsp556,cust170519-8-1046,PT170519-8-1046,34233627,customer
dfsp558,cust170519-8-1048,PT170519-8-1048,74551350,customer,dfsp557,cust170519-8-1047,PT170519-8-1047,34233628,customer
dfsp559,cust170519-8-1049,PT170519-8-1049,74551351,customer,dfsp558,cust170519-8-1048,PT170519-8-1048,34233629,customer
dfsp560,cust170519-8-1050,PT170519-8-1050,74551352,customer,dfsp559,cust170519-8-1049,PT170519-8-1049,34233630,customer
dfsp561,cust170519-8-1051,PT170519-8-1051,74551353,customer,dfsp560,cust170519-8-1050,PT170519-8-1050,34233631,customer
dfsp562,cust170519-8-1052,PT170519-8-1052,74551354,customer,dfsp561,cust170519-8-1051,PT170519-8-1051,34233632,customer
dfsp563,cust170519-8-1053,PT170519-8-1053,74551355,customer,dfsp562,cust170519-8-1052,PT170519-8-1052,34233633,customer
dfsp564,cust170519-8-1054,PT170519-8-1054,74551356,customer,dfsp563,cust170519-8-1053,PT170519-8-1053,34233634,customer
dfsp565,cust170519-8-1055,PT170519-8-1055,74551357,customer,dfsp564,cust170519-8-1054,PT170519-8-1054,34233635,customer
dfsp566,cust170519-8-1056,PT170519-8-1056,74551358,customer,dfsp565,cust170519-8-1055,PT170519-8-1055,34233636,customer
dfsp567,cust170519-8-1057,PT170519-8-1057,74551359,customer,dfsp566,cust170519-8-1056,PT170519-8-1056,34233637,customer
dfsp568,cust170519-8-1058,PT170519-8-1058,74551360,customer,dfsp567,cust170519-8-1057,PT170519-8-1057,34233638,customer
dfsp569,cust170519-8-1059,PT170519-8-1059,74551361,customer,dfsp568,cust170519-8-1058,PT170519-8-1058,34233639,customer
dfsp570,cust170519-8-1060,PT170519-8-1060,74551362,customer,dfsp569,cust170519-8-1059,PT170519-8-1059,34233640,customer
