senderDFSP,senderName,senderUserNumber,senderAccountId,senderRoleType,receiverDFSP,receiverName,receiverUserNumber,receiverAccountId,receiverRoleType
dfsp2,cust170519-8-232,PT170519-8-232,3064073,customer,dfsp1,cust170519-8-231,PT170519-8-231,18213170,customer
dfsp1,cust170519-8-241,PT170519-8-241,13581969,customer,dfsp2,cust170519-8-242,PT170519-8-242,745680,customer
dfsp2,cust170519-8-242,PT170519-8-242,745680,customer,dfsp1,cust170519-8-241,PT170519-8-241,13581969,customer
dfsp1,cust170519-8-251,PT170519-8-251,81311188,customer,dfsp2,cust170519-8-252,PT170519-8-252,19202938,customer
dfsp2,cust170519-8-252,PT170519-8-252,19202938,customer,dfsp1,cust170519-8-251,PT170519-8-251,81311188,customer
dfsp1,cust170519-8-261,PT170519-8-261,78197631,customer,dfsp2,cust170519-8-262,PT170519-8-262,94095700,customer
dfsp2,cust170519-8-262,PT170519-8-262,94095700,customer,dfsp1,cust170519-8-261,PT170519-8-261,78197631,customer
dfsp1,cust170519-8-271,PT170519-8-271,90010989,customer,dfsp2,cust170519-8-272,PT170519-8-272,64067208,customer
dfsp2,cust170519-8-272,PT170519-8-272,64067208,customer,dfsp1,cust170519-8-271,PT170519-8-271,90010989,customer
dfsp1,cust170519-8-281,PT170519-8-281,73286932,customer,dfsp2,cust170519-8-282,PT170519-8-282,73363778,customer
dfsp2,cust170519-8-282,PT170519-8-282,73363778,customer,dfsp1,cust170519-8-281,PT170519-8-281,73286932,customer
dfsp1,cust170519-8-291,PT170519-8-291,85812876,customer,dfsp2,cust170519-8-292,PT170519-8-292,24880439,customer
dfsp2,cust170519-8-292,PT170519-8-292,24880439,customer,dfsp1,cust170519-8-291,PT170519-8-291,85812876,customer
dfsp1,cust170519-8-301,PT170519-8-301,66515693,customer,dfsp2,cust170519-8-302,PT170519-8-302,51127632,customer
dfsp2,cust170519-8-302,PT170519-8-302,51127632,customer,dfsp1,cust170519-8-301,PT170519-8-301,66515693,customer
dfsp1,cust170519-8-311,PT170519-8-311,6671309,customer,dfsp2,cust170519-8-312,PT170519-8-312,22196099,customer
dfsp2,cust170519-8-312,PT170519-8-312,22196099,customer,dfsp1,cust170519-8-311,PT170519-8-311,6671309,customer
dfsp1,cust170519-8-321,PT170519-8-321,31787403,customer,dfsp2,cust170519-8-322,PT170519-8-322,50832716,customer
dfsp2,cust170519-8-322,PT170519-8-322,50832716,customer,dfsp1,cust170519-8-321,PT170519-8-321,31787403,customer
dfsp1,cust170519-8-331,PT170519-8-331,69572755,customer,dfsp2,cust170519-8-332,PT170519-8-332,79818261,customer
dfsp2,cust170519-8-332,PT170519-8-332,79818261,customer,dfsp1,cust170519-8-331,PT170519-8-331,69572755,customer
dfsp1,cust170519-8-341,PT170519-8-341,22942389,customer,dfsp2,cust170519-8-342,PT170519-8-342,36031595,customer
dfsp2,cust170519-8-342,PT170519-8-342,36031595,customer,dfsp1,cust170519-8-341,PT170519-8-341,22942389,customer
dfsp1,cust170519-8-351,PT170519-8-351,40573504,customer,dfsp2,cust170519-8-352,PT170519-8-352,48298219,customer
dfsp2,cust170519-8-352,PT170519-8-352,48298219,customer,dfsp1,cust170519-8-351,PT170519-8-351,40573504,customer
dfsp1,cust170519-8-361,PT170519-8-361,76878577,customer,dfsp2,cust170519-8-362,PT170519-8-362,76820000,customer
dfsp2,cust170519-8-362,PT170519-8-362,76820000,customer,dfsp1,cust170519-8-361,PT170519-8-361,76878577,customer
dfsp1,cust170519-8-371,PT170519-8-371,34591277,customer,dfsp2,cust170519-8-372,PT170519-8-372,61709460,customer
dfsp2,cust170519-8-372,PT170519-8-372,61709460,customer,dfsp1,cust170519-8-371,PT170519-8-371,34591277,customer
dfsp1,cust170519-8-381,PT170519-8-381,2306670,customer,dfsp2,cust170519-8-382,PT170519-8-382,83166040,customer
dfsp2,cust170519-8-382,PT170519-8-382,83166040,customer,dfsp1,cust170519-8-381,PT170519-8-381,2306670,customer
dfsp1,cust170519-8-391,PT170519-8-391,54804785,customer,dfsp2,cust170519-8-392,PT170519-8-392,21466007,customer
dfsp2,cust170519-8-392,PT170519-8-392,21466007,customer,dfsp1,cust170519-8-391,PT170519-8-391,54804785,customer
dfsp1,cust170519-8-401,PT170519-8-401,32232978,customer,dfsp2,cust170519-8-402,PT170519-8-402,86923300,customer
dfsp2,cust170519-8-402,PT170519-8-402,86923300,customer,dfsp1,cust170519-8-401,PT170519-8-401,32232978,customer
dfsp1,cust170519-8-411,PT170519-8-411,63289688,customer,dfsp2,cust170519-8-412,PT170519-8-412,7852605,customer
dfsp2,cust170519-8-412,PT170519-8-412,7852605,customer,dfsp1,cust170519-8-411,PT170519-8-411,63289688,customer
dfsp1,cust170519-8-421,PT170519-8-421,72651290,customer,dfsp2,cust170519-8-422,PT170519-8-422,48315804,customer
dfsp2,cust170519-8-422,PT170519-8-422,48315804,customer,dfsp1,cust170519-8-421,PT170519-8-421,72651290,customer
dfsp1,cust170519-8-431,PT170519-8-431,72076140,customer,dfsp2,cust170519-8-432,PT170519-8-432,34698440,customer
dfsp2,cust170519-8-432,PT170519-8-432,34698440,customer,dfsp1,cust170519-8-431,PT170519-8-431,72076140,customer
dfsp1,cust170519-8-441,PT170519-8-441,59773203,customer,dfsp2,cust170519-8-442,PT170519-8-442,67927800,customer
dfsp2,cust170519-8-442,PT170519-8-442,67927800,customer,dfsp1,cust170519-8-441,PT170519-8-441,59773203,customer
dfsp1,cust170519-8-451,PT170519-8-451,83156918,customer,dfsp2,cust170519-8-452,PT170519-8-452,23101487,customer
dfsp2,cust170519-8-452,PT170519-8-452,23101487,customer,dfsp1,cust170519-8-451,PT170519-8-451,83156918,customer
dfsp1,cust170519-8-461,PT170519-8-461,15440039,customer,dfsp2,cust170519-8-462,PT170519-8-462,77429623,customer
dfsp2,cust170519-8-462,PT170519-8-462,77429623,customer,dfsp1,cust170519-8-461,PT170519-8-461,15440039,customer
dfsp1,cust170519-8-471,PT170519-8-471,20737010,customer,dfsp2,cust170519-8-472,PT170519-8-472,7281039,customer
dfsp2,cust170519-8-472,PT170519-8-472,7281039,customer,dfsp1,cust170519-8-471,PT170519-8-471,20737010,customer
dfsp1,cust170519-8-481,PT170519-8-481,52634158,customer,dfsp2,cust170519-8-482,PT170519-8-482,83986009,customer
dfsp2,cust170519-8-482,PT170519-8-482,83986009,customer,dfsp1,cust170519-8-481,PT170519-8-481,52634158,customer
dfsp1,cust170519-8-491,PT170519-8-491,34233072,customer,dfsp2,cust170519-8-492,PT170519-8-492,74550794,customer
dfsp2,cust170519-8-492,PT170519-8-492,74550794,customer,dfsp1,cust170519-8-491,PT170519-8-491,34233072,customer
dfsp3,cust170519-8-493,PT170519-8-493,74550795,customer,dfsp2,cust170519-8-492,PT170519-8-492,34233073,customer
dfsp4,cust170519-8-494,PT170519-8-494,74550796,customer,dfsp3,cust170519-8-493,PT170519-8-493,34233074,customer
dfsp5,cust170519-8-495,PT170519-8-495,74550797,customer,dfsp4,cust170519-8-494,PT170519-8-494,34233075,customer
dfsp6,cust170519-8-496,PT170519-8-496,74550798,customer,dfsp5,cust170519-8-495,PT170519-8-495,34233076,customer
dfsp7,cust170519-8-497,PT170519-8-497,74550799,customer,dfsp6,cust170519-8-496,PT170519-8-496,34233077,customer
dfsp8,cust170519-8-498,PT170519-8-498,74550800,customer,dfsp7,cust170519-8-497,PT170519-8-497,34233078,customer
dfsp9,cust170519-8-499,PT170519-8-499,74550801,customer,dfsp8,cust170519-8-498,PT170519-8-498,34233079,customer
dfsp10,cust170519-8-500,PT170519-8-500,74550802,customer,dfsp9,cust170519-8-499,PT170519-8-499,34233080,customer
dfsp11,cust170519-8-501,PT170519-8-501,74550803,customer,dfsp10,cust170519-8-500,PT170519-8-500,34233081,customer
dfsp12,cust170519-8-502,PT170519-8-502,74550804,customer,dfsp11,cust170519-8-501,PT170519-8-501,34233082,customer
dfsp13,cust170519-8-503,PT170519-8-503,74550805,customer,dfsp12,cust170519-8-502,PT170519-8-502,34233083,customer
dfsp14,cust170519-8-504,PT170519-8-504,74550806,customer,dfsp13,cust170519-8-503,PT170519-8-503,34233084,customer
dfsp15,cust170519-8-505,PT170519-8-505,74550807,customer,dfsp14,cust170519-8-504,PT170519-8-504,34233085,customer
dfsp16,cust170519-8-506,PT170519-8-506,74550808,customer,dfsp15,cust170519-8-505,PT170519-8-505,34233086,customer
dfsp17,cust170519-8-507,PT170519-8-507,74550809,customer,dfsp16,cust170519-8-506,PT170519-8-506,34233087,customer
dfsp18,cust170519-8-508,PT170519-8-508,74550810,customer,dfsp17,cust170519-8-507,PT170519-8-507,34233088,customer
dfsp19,cust170519-8-509,PT170519-8-509,74550811,customer,dfsp18,cust170519-8-508,PT170519-8-508,34233089,customer
dfsp20,cust170519-8-510,PT170519-8-510,74550812,customer,dfsp19,cust170519-8-509,PT170519-8-509,34233090,customer
dfsp21,cust170519-8-511,PT170519-8-511,74550813,customer,dfsp20,cust170519-8-510,PT170519-8-510,34233091,customer
dfsp22,cust170519-8-512,PT170519-8-512,74550814,customer,dfsp21,cust170519-8-511,PT170519-8-511,34233092,customer
dfsp23,cust170519-8-513,PT170519-8-513,74550815,customer,dfsp22,cust170519-8-512,PT170519-8-512,34233093,customer
dfsp24,cust170519-8-514,PT170519-8-514,74550816,customer,dfsp23,cust170519-8-513,PT170519-8-513,34233094,customer
dfsp25,cust170519-8-515,PT170519-8-515,74550817,customer,dfsp24,cust170519-8-514,PT170519-8-514,34233095,customer
dfsp26,cust170519-8-516,PT170519-8-516,74550818,customer,dfsp25,cust170519-8-515,PT170519-8-515,34233096,customer
dfsp27,cust170519-8-517,PT170519-8-517,74550819,customer,dfsp26,cust170519-8-516,PT170519-8-516,34233097,customer
dfsp28,cust170519-8-518,PT170519-8-518,74550820,customer,dfsp27,cust170519-8-517,PT170519-8-517,34233098,customer
dfsp29,cust170519-8-519,PT170519-8-519,74550821,customer,dfsp28,cust170519-8-518,PT170519-8-518,34233099,customer
dfsp30,cust170519-8-520,PT170519-8-520,74550822,customer,dfsp29,cust170519-8-519,PT170519-8-519,34233100,customer
dfsp31,cust170519-8-521,PT170519-8-521,74550823,customer,dfsp30,cust170519-8-520,PT170519-8-520,34233101,customer
dfsp32,cust170519-8-522,PT170519-8-522,74550824,customer,dfsp31,cust170519-8-521,PT170519-8-521,34233102,customer
dfsp33,cust170519-8-523,PT170519-8-523,74550825,customer,dfsp32,cust170519-8-522,PT170519-8-522,34233103,customer
dfsp34,cust170519-8-524,PT170519-8-524,74550826,customer,dfsp33,cust170519-8-523,PT170519-8-523,34233104,customer
dfsp35,cust170519-8-525,PT170519-8-525,74550827,customer,dfsp34,cust170519-8-524,PT170519-8-524,34233105,customer
dfsp36,cust170519-8-526,PT170519-8-526,74550828,customer,dfsp35,cust170519-8-525,PT170519-8-525,34233106,customer
dfsp37,cust170519-8-527,PT170519-8-527,74550829,customer,dfsp36,cust170519-8-526,PT170519-8-526,34233107,customer
dfsp38,cust170519-8-528,PT170519-8-528,74550830,customer,dfsp37,cust170519-8-527,PT170519-8-527,34233108,customer
dfsp39,cust170519-8-529,PT170519-8-529,74550831,customer,dfsp38,cust170519-8-528,PT170519-8-528,34233109,customer
dfsp40,cust170519-8-530,PT170519-8-530,74550832,customer,dfsp39,cust170519-8-529,PT170519-8-529,34233110,customer
dfsp41,cust170519-8-531,PT170519-8-531,74550833,customer,dfsp40,cust170519-8-530,PT170519-8-530,34233111,customer
dfsp42,cust170519-8-532,PT170519-8-532,74550834,customer,dfsp41,cust170519-8-531,PT170519-8-531,34233112,customer
dfsp43,cust170519-8-533,PT170519-8-533,74550835,customer,dfsp42,cust170519-8-532,PT170519-8-532,34233113,customer
dfsp44,cust170519-8-534,PT170519-8-534,74550836,customer,dfsp43,cust170519-8-533,PT170519-8-533,34233114,customer
dfsp45,cust170519-8-535,PT170519-8-535,74550837,customer,dfsp44,cust170519-8-534,PT170519-8-534,34233115,customer
dfsp46,cust170519-8-536,PT170519-8-536,74550838,customer,dfsp45,cust170519-8-535,PT170519-8-535,34233116,customer
dfsp47,cust170519-8-537,PT170519-8-537,74550839,customer,dfsp46,cust170519-8-536,PT170519-8-536,34233117,customer
dfsp48,cust170519-8-538,PT170519-8-538,74550840,customer,dfsp47,cust170519-8-537,PT170519-8-537,34233118,customer
dfsp49,cust170519-8-539,PT170519-8-539,74550841,customer,dfsp48,cust170519-8-538,PT170519-8-538,34233119,customer
dfsp50,cust170519-8-540,PT170519-8-540,74550842,customer,dfsp49,cust170519-8-539,PT170519-8-539,34233120,customer
dfsp51,cust170519-8-541,PT170519-8-541,74550843,customer,dfsp50,cust170519-8-540,PT170519-8-540,34233121,customer
dfsp52,cust170519-8-542,PT170519-8-542,74550844,customer,dfsp51,cust170519-8-541,PT170519-8-541,34233122,customer
dfsp53,cust170519-8-543,PT170519-8-543,74550845,customer,dfsp52,cust170519-8-542,PT170519-8-542,34233123,customer
dfsp54,cust170519-8-544,PT170519-8-544,74550846,customer,dfsp53,cust170519-8-543,PT170519-8-543,34233124,customer
dfsp55,cust170519-8-545,PT170519-8-545,74550847,customer,dfsp54,cust170519-8-544,PT170519-8-544,34233125,customer
dfsp56,cust170519-8-546,PT170519-8-546,74550848,customer,dfsp55,cust170519-8-545,PT170519-8-545,34233126,customer
dfsp57,cust170519-8-547,PT170519-8-547,74550849,customer,dfsp56,cust170519-8-546,PT170519-8-546,34233127,customer
dfsp58,cust170519-8-548,PT170519-8-548,74550850,customer,dfsp57,cust170519-8-547,PT170519-8-547,34233128,customer
dfsp59,cust170519-8-549,PT170519-8-549,74550851,customer,dfsp58,cust170519-8-548,PT170519-8-548,34233129,customer
dfsp60,cust170519-8-550,PT170519-8-550,74550852,customer,dfsp59,cust170519-8-549,PT170519-8-549,34233130,customer
dfsp61,cust170519-8-551,PT170519-8-551,74550853,customer,dfsp60,cust170519-8-550,PT170519-8-550,34233131,customer
dfsp62,cust170519-8-552,PT170519-8-552,74550854,customer,dfsp61,cust170519-8-551,PT170519-8-551,34233132,customer
dfsp63,cust170519-8-553,PT170519-8-553,74550855,customer,dfsp62,cust170519-8-552,PT170519-8-552,34233133,customer
dfsp64,cust170519-8-554,PT170519-8-554,74550856,customer,dfsp63,cust170519-8-553,PT170519-8-553,34233134,customer
dfsp65,cust170519-8-555,PT170519-8-555,74550857,customer,dfsp64,cust170519-8-554,PT170519-8-554,34233135,customer
dfsp66,cust170519-8-556,PT170519-8-556,74550858,customer,dfsp65,cust170519-8-555,PT170519-8-555,34233136,customer
dfsp67,cust170519-8-557,PT170519-8-557,74550859,customer,dfsp66,cust170519-8-556,PT170519-8-556,34233137,customer
dfsp68,cust170519-8-558,PT170519-8-558,74550860,customer,dfsp67,cust170519-8-557,PT170519-8-557,34233138,customer
dfsp69,cust170519-8-559,PT170519-8-559,74550861,customer,dfsp68,cust170519-8-558,PT170519-8-558,34233139,customer
dfsp70,cust170519-8-560,PT170519-8-560,74550862,customer,dfsp69,cust170519-8-559,PT170519-8-559,34233140,customer
dfsp71,cust170519-8-561,PT170519-8-561,74550863,customer,dfsp70,cust170519-8-560,PT170519-8-560,34233141,customer
dfsp72,cust170519-8-562,PT170519-8-562,74550864,customer,dfsp71,cust170519-8-561,PT170519-8-561,34233142,customer
dfsp73,cust170519-8-563,PT170519-8-563,74550865,customer,dfsp72,cust170519-8-562,PT170519-8-562,34233143,customer
dfsp74,cust170519-8-564,PT170519-8-564,74550866,customer,dfsp73,cust170519-8-563,PT170519-8-563,34233144,customer
dfsp75,cust170519-8-565,PT170519-8-565,74550867,customer,dfsp74,cust170519-8-564,PT170519-8-564,34233145,customer
dfsp76,cust170519-8-566,PT170519-8-566,74550868,customer,dfsp75,cust170519-8-565,PT170519-8-565,34233146,customer
dfsp77,cust170519-8-567,PT170519-8-567,74550869,customer,dfsp76,cust170519-8-566,PT170519-8-566,34233147,customer
dfsp78,cust170519-8-568,PT170519-8-568,74550870,customer,dfsp77,cust170519-8-567,PT170519-8-567,34233148,customer
dfsp79,cust170519-8-569,PT170519-8-569,74550871,customer,dfsp78,cust170519-8-568,PT170519-8-568,34233149,customer
dfsp80,cust170519-8-570,PT170519-8-570,74550872,customer,dfsp79,cust170519-8-569,PT170519-8-569,34233150,customer
dfsp81,cust170519-8-571,PT170519-8-571,74550873,customer,dfsp80,cust170519-8-570,PT170519-8-570,34233151,customer
dfsp82,cust170519-8-572,PT170519-8-572,74550874,customer,dfsp81,cust170519-8-571,PT170519-8-571,34233152,customer
dfsp83,cust170519-8-573,PT170519-8-573,74550875,customer,dfsp82,cust170519-8-572,PT170519-8-572,34233153,customer
dfsp84,cust170519-8-574,PT170519-8-574,74550876,customer,dfsp83,cust170519-8-573,PT170519-8-573,34233154,customer
dfsp85,cust170519-8-575,PT170519-8-575,74550877,customer,dfsp84,cust170519-8-574,PT170519-8-574,34233155,customer
dfsp86,cust170519-8-576,PT170519-8-576,74550878,customer,dfsp85,cust170519-8-575,PT170519-8-575,34233156,customer
dfsp87,cust170519-8-577,PT170519-8-577,74550879,customer,dfsp86,cust170519-8-576,PT170519-8-576,34233157,customer
dfsp88,cust170519-8-578,PT170519-8-578,74550880,customer,dfsp87,cust170519-8-577,PT170519-8-577,34233158,customer
dfsp89,cust170519-8-579,PT170519-8-579,74550881,customer,dfsp88,cust170519-8-578,PT170519-8-578,34233159,customer
dfsp90,cust170519-8-580,PT170519-8-580,74550882,customer,dfsp89,cust170519-8-579,PT170519-8-579,34233160,customer
dfsp91,cust170519-8-581,PT170519-8-581,74550883,customer,dfsp90,cust170519-8-580,PT170519-8-580,34233161,customer
dfsp92,cust170519-8-582,PT170519-8-582,74550884,customer,dfsp91,cust170519-8-581,PT170519-8-581,34233162,customer
dfsp93,cust170519-8-583,PT170519-8-583,74550885,customer,dfsp92,cust170519-8-582,PT170519-8-582,34233163,customer
dfsp94,cust170519-8-584,PT170519-8-584,74550886,customer,dfsp93,cust170519-8-583,PT170519-8-583,34233164,customer
dfsp95,cust170519-8-585,PT170519-8-585,74550887,customer,dfsp94,cust170519-8-584,PT170519-8-584,34233165,customer
dfsp96,cust170519-8-586,PT170519-8-586,74550888,customer,dfsp95,cust170519-8-585,PT170519-8-585,34233166,customer
dfsp97,cust170519-8-587,PT170519-8-587,74550889,customer,dfsp96,cust170519-8-586,PT170519-8-586,34233167,customer
dfsp98,cust170519-8-588,PT170519-8-588,74550890,customer,dfsp97,cust170519-8-587,PT170519-8-587,34233168,customer
dfsp99,cust170519-8-589,PT170519-8-589,74550891,customer,dfsp98,cust170519-8-588,PT170519-8-588,34233169,customer
dfsp100,cust170519-8-590,PT170519-8-590,74550892,customer,dfsp99,cust170519-8-589,PT170519-8-589,34233170,customer
dfsp101,cust170519-8-591,PT170519-8-591,74550893,customer,dfsp100,cust170519-8-590,PT170519-8-590,34233171,customer
dfsp102,cust170519-8-592,PT170519-8-592,74550894,customer,dfsp101,cust170519-8-591,PT170519-8-591,34233172,customer
dfsp103,cust170519-8-593,PT170519-8-593,74550895,customer,dfsp102,cust170519-8-592,PT170519-8-592,34233173,customer
dfsp104,cust170519-8-594,PT170519-8-594,74550896,customer,dfsp103,cust170519-8-593,PT170519-8-593,34233174,customer
dfsp105,cust170519-8-595,PT170519-8-595,74550897,customer,dfsp104,cust170519-8-594,PT170519-8-594,34233175,customer
dfsp106,cust170519-8-596,PT170519-8-596,74550898,customer,dfsp105,cust170519-8-595,PT170519-8-595,34233176,customer
dfsp107,cust170519-8-597,PT170519-8-597,74550899,customer,dfsp106,cust170519-8-596,PT170519-8-596,34233177,customer
dfsp108,cust170519-8-598,PT170519-8-598,74550900,customer,dfsp107,cust170519-8-597,PT170519-8-597,34233178,customer
dfsp109,cust170519-8-599,PT170519-8-599,74550901,customer,dfsp108,cust170519-8-598,PT170519-8-598,34233179,customer
dfsp110,cust170519-8-600,PT170519-8-600,74550902,customer,dfsp109,cust170519-8-599,PT170519-8-599,34233180,customer
dfsp111,cust170519-8-601,PT170519-8-601,74550903,customer,dfsp110,cust170519-8-600,PT170519-8-600,34233181,customer
dfsp112,cust170519-8-602,PT170519-8-602,74550904,customer,dfsp111,cust170519-8-601,PT170519-8-601,34233182,customer
dfsp113,cust170519-8-603,PT170519-8-603,74550905,customer,dfsp112,cust170519-8-602,PT170519-8-602,34233183,customer
dfsp114,cust170519-8-604,PT170519-8-604,74550906,customer,dfsp113,cust170519-8-603,PT170519-8-603,34233184,customer
dfsp115,cust170519-8-605,PT170519-8-605,74550907,customer,dfsp114,cust170519-8-604,PT170519-8-604,34233185,customer
dfsp116,cust170519-8-606,PT170519-8-606,74550908,customer,dfsp115,cust170519-8-605,PT170519-8-605,34233186,customer
dfsp117,cust170519-8-607,PT170519-8-607,74550909,customer,dfsp116,cust170519-8-606,PT170519-8-606,34233187,customer
dfsp118,cust170519-8-608,PT170519-8-608,74550910,customer,dfsp117,cust170519-8-607,PT170519-8-607,34233188,customer
dfsp119,cust170519-8-609,PT170519-8-609,74550911,customer,dfsp118,cust170519-8-608,PT170519-8-608,34233189,customer
dfsp120,cust170519-8-610,PT170519-8-610,74550912,customer,dfsp119,cust170519-8-609,PT170519-8-609,34233190,customer
dfsp121,cust170519-8-611,PT170519-8-611,74550913,customer,dfsp120,cust170519-8-610,PT170519-8-610,34233191,customer
dfsp122,cust170519-8-612,PT170519-8-612,74550914,customer,dfsp121,cust170519-8-611,PT170519-8-611,34233192,customer
dfsp123,cust170519-8-613,PT170519-8-613,74550915,customer,dfsp122,cust170519-8-612,PT170519-8-612,34233193,customer
dfsp124,cust170519-8-614,PT170519-8-614,74550916,customer,dfsp123,cust170519-8-613,PT170519-8-613,34233194,customer
dfsp125,cust170519-8-615,PT170519-8-615,74550917,customer,dfsp124,cust170519-8-614,PT170519-8-614,34233195,customer
dfsp126,cust170519-8-616,PT170519-8-616,74550918,customer,dfsp125,cust170519-8-615,PT170519-8-615,34233196,customer
dfsp127,cust170519-8-617,PT170519-8-617,74550919,customer,dfsp126,cust170519-8-616,PT170519-8-616,34233197,customer
dfsp128,cust170519-8-618,PT170519-8-618,74550920,customer,dfsp127,cust170519-8-617,PT170519-8-617,34233198,customer
dfsp129,cust170519-8-619,PT170519-8-619,74550921,customer,dfsp128,cust170519-8-618,PT170519-8-618,34233199,customer
dfsp130,cust170519-8-620,PT170519-8-620,74550922,customer,dfsp129,cust170519-8-619,PT170519-8-619,34233200,customer
dfsp131,cust170519-8-621,PT170519-8-621,74550923,customer,dfsp130,cust170519-8-620,PT170519-8-620,34233201,customer
dfsp132,cust170519-8-622,PT170519-8-622,74550924,customer,dfsp131,cust170519-8-621,PT170519-8-621,34233202,customer
dfsp133,cust170519-8-623,PT170519-8-623,74550925,customer,dfsp132,cust170519-8-622,PT170519-8-622,34233203,customer
dfsp134,cust170519-8-624,PT170519-8-624,74550926,customer,dfsp133,cust170519-8-623,PT170519-8-623,34233204,customer
dfsp135,cust170519-8-625,PT170519-8-625,74550927,customer,dfsp134,cust170519-8-624,PT170519-8-624,34233205,customer
dfsp136,cust170519-8-626,PT170519-8-626,74550928,customer,dfsp135,cust170519-8-625,PT170519-8-625,34233206,customer
dfsp137,cust170519-8-627,PT170519-8-627,74550929,customer,dfsp136,cust170519-8-626,PT170519-8-626,34233207,customer
dfsp138,cust170519-8-628,PT170519-8-628,74550930,customer,dfsp137,cust170519-8-627,PT170519-8-627,34233208,customer
dfsp139,cust170519-8-629,PT170519-8-629,74550931,customer,dfsp138,cust170519-8-628,PT170519-8-628,34233209,customer
dfsp140,cust170519-8-630,PT170519-8-630,74550932,customer,dfsp139,cust170519-8-629,PT170519-8-629,34233210,customer
dfsp141,cust170519-8-631,PT170519-8-631,74550933,customer,dfsp140,cust170519-8-630,PT170519-8-630,34233211,customer
dfsp142,cust170519-8-632,PT170519-8-632,74550934,customer,dfsp141,cust170519-8-631,PT170519-8-631,34233212,customer
dfsp143,cust170519-8-633,PT170519-8-633,74550935,customer,dfsp142,cust170519-8-632,PT170519-8-632,34233213,customer
dfsp144,cust170519-8-634,PT170519-8-634,74550936,customer,dfsp143,cust170519-8-633,PT170519-8-633,34233214,customer
dfsp145,cust170519-8-635,PT170519-8-635,74550937,customer,dfsp144,cust170519-8-634,PT170519-8-634,34233215,customer
dfsp146,cust170519-8-636,PT170519-8-636,74550938,customer,dfsp145,cust170519-8-635,PT170519-8-635,34233216,customer
dfsp147,cust170519-8-637,PT170519-8-637,74550939,customer,dfsp146,cust170519-8-636,PT170519-8-636,34233217,customer
dfsp148,cust170519-8-638,PT170519-8-638,74550940,customer,dfsp147,cust170519-8-637,PT170519-8-637,34233218,customer
dfsp149,cust170519-8-639,PT170519-8-639,74550941,customer,dfsp148,cust170519-8-638,PT170519-8-638,34233219,customer
dfsp150,cust170519-8-640,PT170519-8-640,74550942,customer,dfsp149,cust170519-8-639,PT170519-8-639,34233220,customer
dfsp151,cust170519-8-641,PT170519-8-641,74550943,customer,dfsp150,cust170519-8-640,PT170519-8-640,34233221,customer
dfsp152,cust170519-8-642,PT170519-8-642,74550944,customer,dfsp151,cust170519-8-641,PT170519-8-641,34233222,customer
dfsp153,cust170519-8-643,PT170519-8-643,74550945,customer,dfsp152,cust170519-8-642,PT170519-8-642,34233223,customer
dfsp154,cust170519-8-644,PT170519-8-644,74550946,customer,dfsp153,cust170519-8-643,PT170519-8-643,34233224,customer
dfsp155,cust170519-8-645,PT170519-8-645,74550947,customer,dfsp154,cust170519-8-644,PT170519-8-644,34233225,customer
dfsp156,cust170519-8-646,PT170519-8-646,74550948,customer,dfsp155,cust170519-8-645,PT170519-8-645,34233226,customer
dfsp157,cust170519-8-647,PT170519-8-647,74550949,customer,dfsp156,cust170519-8-646,PT170519-8-646,34233227,customer
dfsp158,cust170519-8-648,PT170519-8-648,74550950,customer,dfsp157,cust170519-8-647,PT170519-8-647,34233228,customer
dfsp159,cust170519-8-649,PT170519-8-649,74550951,customer,dfsp158,cust170519-8-648,PT170519-8-648,34233229,customer
dfsp160,cust170519-8-650,PT170519-8-650,74550952,customer,dfsp159,cust170519-8-649,PT170519-8-649,34233230,customer
dfsp161,cust170519-8-651,PT170519-8-651,74550953,customer,dfsp160,cust170519-8-650,PT170519-8-650,34233231,customer
dfsp162,cust170519-8-652,PT170519-8-652,74550954,customer,dfsp161,cust170519-8-651,PT170519-8-651,34233232,customer
dfsp163,cust170519-8-653,PT170519-8-653,74550955,customer,dfsp162,cust170519-8-652,PT170519-8-652,34233233,customer
dfsp164,cust170519-8-654,PT170519-8-654,74550956,customer,dfsp163,cust170519-8-653,PT170519-8-653,34233234,customer
dfsp165,cust170519-8-655,PT170519-8-655,74550957,customer,dfsp164,cust170519-8-654,PT170519-8-654,34233235,customer
dfsp166,cust170519-8-656,PT170519-8-656,74550958,customer,dfsp165,cust170519-8-655,PT170519-8-655,34233236,customer
dfsp167,cust170519-8-657,PT170519-8-657,74550959,customer,dfsp166,cust170519-8-656,PT170519-8-656,34233237,customer
dfsp168,cust170519-8-658,PT170519-8-658,74550960,customer,dfsp167,cust170519-8-657,PT170519-8-657,34233238,customer
dfsp169,cust170519-8-659,PT170519-8-659,74550961,customer,dfsp168,cust170519-8-658,PT170519-8-658,34233239,customer
dfsp170,cust170519-8-660,PT170519-8-660,74550962,customer,dfsp169,cust170519-8-659,PT170519-8-659,34233240,customer
dfsp171,cust170519-8-661,PT170519-8-661,74550963,customer,dfsp170,cust170519-8-660,PT170519-8-660,34233241,customer
dfsp172,cust170519-8-662,PT170519-8-662,74550964,customer,dfsp171,cust170519-8-661,PT170519-8-661,34233242,customer
dfsp173,cust170519-8-663,PT170519-8-663,74550965,customer,dfsp172,cust170519-8-662,PT170519-8-662,34233243,customer
