"senderDFSP","senderName","senderUserNumber","senderAccountId","senderRoleType","senderUUID","receiverDFSP","receiverName","receiverUserNumber","receiverAccountId","receiverRoleType","receiverUUID"
"dfsp2","cust170629-2-105-2","PT-cust170629-2-105-2","05986768","customer","8b02bc85-9d31-44c4-aab9-0a234d81a366","dfsp1","cust170629-2-105-1","PT-cust170629-2-105-1","30859514","customer","a2de954c-e8ab-4a83-bcd1-d61657b61129"
"dfsp1","cust170629-2-106-1","PT-cust170629-2-106-1","84961290","customer","52d6de6c-dd73-47e7-b841-b2e0286b5ec5","dfsp2","cust170629-2-106-2","PT-cust170629-2-106-2","26388448","customer","8a5ac4c4-16ea-4db9-b6b3-80e168b33aa8"
"dfsp2","cust170629-2-106-2","PT-cust170629-2-106-2","26388448","customer","a05676ef-f307-4846-b6b3-ee29c183c025","dfsp1","cust170629-2-106-1","PT-cust170629-2-106-1","84961290","customer","52a436bb-a9ea-4862-9e1a-3fc4f05677b2"
"dfsp1","cust170629-2-107-1","PT-cust170629-2-107-1","22048636","customer","96740eaf-537b-428c-b3e9-c393cb311f5d","dfsp2","cust170629-2-107-2","PT-cust170629-2-107-2","04322240","customer","1190eaad-bb0b-4d76-820d-75216a74829a"
"dfsp2","cust170629-2-107-2","PT-cust170629-2-107-2","04322240","customer","0771c2dd-15cd-4bd0-9e47-93577a0c9a50","dfsp1","cust170629-2-107-1","PT-cust170629-2-107-1","22048636","customer","5847ae56-c5cc-4e86-bb2f-9d90d0f00a95"
"dfsp1","cust170629-2-108-1","PT-cust170629-2-108-1","90074326","customer","1e63b7d9-960c-4e19-974a-b11de25bf968","dfsp2","cust170629-2-108-2","PT-cust170629-2-108-2","49320899","customer","35705908-08df-4402-8c8b-ce622b4a957b"
"dfsp2","cust170629-2-108-2","PT-cust170629-2-108-2","49320899","customer","f089be9c-e959-47c9-80ca-2b699797bb20","dfsp1","cust170629-2-108-1","PT-cust170629-2-108-1","90074326","customer","f544cc4a-e915-4067-bc61-5013ce242e93"
"dfsp1","cust170629-2-109-1","PT-cust170629-2-109-1","53829862","customer","1dd768a5-81f9-4b8f-9064-0260e6bea626","dfsp2","cust170629-2-109-2","PT-cust170629-2-109-2","95976118","customer","35fdacb2-ad3f-45b4-bd0d-a49ca90ba8ff"
"dfsp2","cust170629-2-109-2","PT-cust170629-2-109-2","95976118","customer","37a367f8-15cf-4f46-ba84-54bdacc35eae","dfsp1","cust170629-2-109-1","PT-cust170629-2-109-1","53829862","customer","603a6021-192a-49be-9582-0553db5d52e3"
"dfsp1","cust170629-2-110-1","PT-cust170629-2-110-1","89424108","customer","ce41593e-a4ac-4741-bb60-1ca103198f53","dfsp2","cust170629-2-110-2","PT-cust170629-2-110-2","03945125","customer","6169eeac-1766-4804-897b-948c73229271"
"dfsp2","cust170629-2-110-2","PT-cust170629-2-110-2","03945125","customer","5f07cabe-9a82-4d6c-b673-c3f2fee7560b","dfsp1","cust170629-2-110-1","PT-cust170629-2-110-1","89424108","customer","75049dfd-a0ab-4cc2-92cf-084bebdca140"
"dfsp1","cust170629-2-111-1","PT-cust170629-2-111-1","55933847","customer","7c274fab-a999-44d4-8e29-8014f21e0095","dfsp2","cust170629-2-111-2","PT-cust170629-2-111-2","17439852","customer","0d28b3e1-7293-418a-ae13-f4fa4cb5f3b1"
"dfsp2","cust170629-2-111-2","PT-cust170629-2-111-2","17439852","customer","e538fa76-26b1-486b-9363-a9533b73a4f7","dfsp1","cust170629-2-111-1","PT-cust170629-2-111-1","55933847","customer","28eb68a9-66c0-4508-8322-705bd53a6216"
"dfsp1","cust170629-2-112-1","PT-cust170629-2-112-1","89415416","customer","e1333de5-1199-4df6-8f02-0b8dd8a3eeb0","dfsp2","cust170629-2-112-2","PT-cust170629-2-112-2","72362718","customer","91f42d0b-39dc-47e4-a7e9-b3c28ffc9d09"
"dfsp2","cust170629-2-112-2","PT-cust170629-2-112-2","72362718","customer","209ae417-a21e-4b3b-b362-473b041ecddd","dfsp1","cust170629-2-112-1","PT-cust170629-2-112-1","89415416","customer","c5084447-de7c-464f-bdd7-e88a7e1aa34e"
"dfsp1","cust170629-2-113-1","PT-cust170629-2-113-1","17219880","customer","48207336-273f-47f3-8e82-9e9192c7992a","dfsp2","cust170629-2-113-2","PT-cust170629-2-113-2","06788684","customer","7bbef2a4-4e99-4f84-b221-14fe6947530b"
"dfsp2","cust170629-2-113-2","PT-cust170629-2-113-2","06788684","customer","d719d114-65c7-42b8-a148-3af83d6e6625","dfsp1","cust170629-2-113-1","PT-cust170629-2-113-1","17219880","customer","bf3dedf2-0821-4d2b-a9a6-f1bdeab38417"
"dfsp1","cust170629-2-114-1","PT-cust170629-2-114-1","93316224","customer","412d96e1-4f05-4470-afdb-4c5aa822705b","dfsp2","cust170629-2-114-2","PT-cust170629-2-114-2","40561121","customer","fe585496-b271-4deb-80d2-3e0b4cabc259"
"dfsp2","cust170629-2-114-2","PT-cust170629-2-114-2","40561121","customer","321f5f86-30ad-404c-a306-9499dd0a7b01","dfsp1","cust170629-2-114-1","PT-cust170629-2-114-1","93316224","customer","5494b44a-4008-4e3e-bc97-bac768dc2785"
"dfsp1","cust170629-2-115-1","PT-cust170629-2-115-1","94971017","customer","e3b73e0a-9590-477d-92d9-11fae5aecfea","dfsp2","cust170629-2-115-2","PT-cust170629-2-115-2","89948656","customer","54d37891-8212-40e3-b2b0-a5c6505ac388"
"dfsp2","cust170629-2-115-2","PT-cust170629-2-115-2","89948656","customer","5739ec3f-70ec-4719-9910-2e13dc379447","dfsp1","cust170629-2-115-1","PT-cust170629-2-115-1","94971017","customer","5590fb0b-d2e4-4320-97a7-c3383ca745dc"
"dfsp1","cust170629-2-116-1","PT-cust170629-2-116-1","37780476","customer","d8eea91f-6f63-48cf-8386-0420d5659461","dfsp2","cust170629-2-116-2","PT-cust170629-2-116-2","93311685","customer","8fb0bdda-14db-4cbe-8222-9f5b5258b52f"
"dfsp2","cust170629-2-116-2","PT-cust170629-2-116-2","93311685","customer","dc1afb31-4f2d-478d-8900-5b3ddc6a7e9e","dfsp1","cust170629-2-116-1","PT-cust170629-2-116-1","37780476","customer","0c8206c8-1e6d-478e-a4bc-558113610aae"
"dfsp1","cust170629-2-117-1","PT-cust170629-2-117-1","56553566","customer","adae05b7-96e8-4f25-9f9c-3cd6db2beed9","dfsp2","cust170629-2-117-2","PT-cust170629-2-117-2","28884899","customer","15d0fa7a-77aa-49c2-a8f1-1bbdbfa0fec8"
"dfsp2","cust170629-2-117-2","PT-cust170629-2-117-2","28884899","customer","273aec9a-1eca-4b91-b545-4141337d52ba","dfsp1","cust170629-2-117-1","PT-cust170629-2-117-1","56553566","customer","03b08904-8aa7-4fe9-baef-d86eae75b46b"
"dfsp1","cust170629-2-118-1","PT-cust170629-2-118-1","89252222","customer","69b08323-3dfe-478f-a7f2-4231f6a23645","dfsp2","cust170629-2-118-2","PT-cust170629-2-118-2","95501968","customer","ea60918a-85d1-4c57-ab34-b097885b6190"
"dfsp2","cust170629-2-118-2","PT-cust170629-2-118-2","95501968","customer","7f9f3d13-48e5-4f64-81f0-d75db758a667","dfsp1","cust170629-2-118-1","PT-cust170629-2-118-1","89252222","customer","03ce4c34-6ed3-4117-9540-a2b707fe90a3"
"dfsp1","cust170629-2-119-1","PT-cust170629-2-119-1","25943916","customer","8824a2c5-93f9-4346-9ffa-4c0035180aba","dfsp2","cust170629-2-119-2","PT-cust170629-2-119-2","66712588","customer","a651f8df-6fa0-4a5a-96ff-4af985cdc416"
"dfsp2","cust170629-2-119-2","PT-cust170629-2-119-2","66712588","customer","7f4441d3-d731-4562-ac60-50428eb1d356","dfsp1","cust170629-2-119-1","PT-cust170629-2-119-1","25943916","customer","ed9a548d-5eac-4755-8336-fb8858a80ba0"
"dfsp1","cust170629-2-120-1","PT-cust170629-2-120-1","03500803","customer","ef9d104d-3d96-476c-8d68-a7a5a063d640","dfsp2","cust170629-2-120-2","PT-cust170629-2-120-2","22340456","customer","0c0c6c2b-8788-4a10-a7db-607bca401773"
"dfsp2","cust170629-2-120-2","PT-cust170629-2-120-2","22340456","customer","c80f6cbc-8a6d-437c-8f42-b5aeab577f1f","dfsp1","cust170629-2-120-1","PT-cust170629-2-120-1","03500803","customer","e7165da2-04fd-443f-9031-d475d631dbb8"
"dfsp1","cust170629-2-121-1","PT-cust170629-2-121-1","20360911","customer","d0e05302-35b8-4bc8-a580-f99ad52b1f28","dfsp2","cust170629-2-121-2","PT-cust170629-2-121-2","05690200","customer","83bda6ca-6527-4df3-8d37-c3b402aca980"
"dfsp2","cust170629-2-121-2","PT-cust170629-2-121-2","05690200","customer","ca2430ec-4983-40cb-b6a2-0462a015beb1","dfsp1","cust170629-2-121-1","PT-cust170629-2-121-1","20360911","customer","cc70aa92-dc31-4e15-96e1-f1b8cd0b7448"
"dfsp1","cust170629-2-122-1","PT-cust170629-2-122-1","27570103","customer","fbb53bc8-9d2f-49ac-82d1-14a11e046b7a","dfsp2","cust170629-2-122-2","PT-cust170629-2-122-2","12811581","customer","628b267b-56e2-4754-835a-e0dd2c8bd0e2"
"dfsp2","cust170629-2-122-2","PT-cust170629-2-122-2","12811581","customer","9ef62eb1-51bb-4944-8745-4b1ca4b3d3fa","dfsp1","cust170629-2-122-1","PT-cust170629-2-122-1","27570103","customer","66f2e3e0-534f-4d9b-a393-7a21f283d5ca"
"dfsp1","cust170629-2-123-1","PT-cust170629-2-123-1","34822894","customer","4e3fb005-b36b-4786-8174-4a2bc7c8f97f","dfsp2","cust170629-2-123-2","PT-cust170629-2-123-2","94633863","customer","66276640-a42e-43cd-8b04-c87d04525c84"
"dfsp2","cust170629-2-123-2","PT-cust170629-2-123-2","94633863","customer","e2ed4eab-4e88-4e75-b25f-25f4cb849386","dfsp1","cust170629-2-123-1","PT-cust170629-2-123-1","34822894","customer","9b9ce9ba-ddae-4b25-b1e3-1be4ddfbd1ee"
"dfsp1","cust170629-2-124-1","PT-cust170629-2-124-1","61112055","customer","1d20362b-1ae1-4198-9a00-daf45b260e1c","dfsp2","cust170629-2-124-2","PT-cust170629-2-124-2","44914488","customer","df3a0c76-5810-403b-8e29-6c024883bab8"
"dfsp2","cust170629-2-124-2","PT-cust170629-2-124-2","44914488","customer","e3c677d1-3693-4d8f-b645-e6bd07e65dd6","dfsp1","cust170629-2-124-1","PT-cust170629-2-124-1","61112055","customer","b3f50bb9-4db8-4f1d-b698-2eff82c99bdf"
"dfsp1","cust170629-2-125-1","PT-cust170629-2-125-1","02302292","customer","8ef31cca-ed0d-437d-8660-83cfe7e0a7df","dfsp2","cust170629-2-125-2","PT-cust170629-2-125-2","50169832","customer","11a78605-a180-4fc1-869e-0787cb8d895c"
"dfsp2","cust170629-2-125-2","PT-cust170629-2-125-2","50169832","customer","4edfd37b-6a13-4bb5-a595-8ad5a9db5e7b","dfsp1","cust170629-2-125-1","PT-cust170629-2-125-1","02302292","customer","1279b0b9-c1da-49fd-8da3-3da8e8b7115c"
"dfsp1","cust170629-2-126-1","PT-cust170629-2-126-1","60484346","customer","1e3fed37-b214-4443-b643-798ae16a03fe","dfsp2","cust170629-2-126-2","PT-cust170629-2-126-2","38778149","customer","632b5257-99f8-48df-8725-cfa302a2cfec"
"dfsp2","cust170629-2-126-2","PT-cust170629-2-126-2","38778149","customer","441122cf-60a5-4bf7-abc7-455438374d93","dfsp1","cust170629-2-126-1","PT-cust170629-2-126-1","60484346","customer","493ec5d9-43fc-4b32-92c1-612bf0f80898"
"dfsp1","cust170629-2-127-1","PT-cust170629-2-127-1","18557759","customer","72596e1d-aa2c-4c46-a9a1-fd98f9e4b959","dfsp2","cust170629-2-127-2","PT-cust170629-2-127-2","68484397","customer","e96240f6-80a5-4281-b9a6-62da93fdcd79"
"dfsp2","cust170629-2-127-2","PT-cust170629-2-127-2","68484397","customer","7993625f-c2d1-47ec-9b31-e51dea748894","dfsp1","cust170629-2-127-1","PT-cust170629-2-127-1","18557759","customer","40e0668b-d99f-4d5c-b7d2-08199ba69f27"
"dfsp1","cust170629-2-128-1","PT-cust170629-2-128-1","38404309","customer","ae392cc9-e37d-4df4-9167-146225ce3c4a","dfsp2","cust170629-2-128-2","PT-cust170629-2-128-2","55308105","customer","7f173e48-178d-45d1-b8ef-eb9501368773"
"dfsp2","cust170629-2-128-2","PT-cust170629-2-128-2","55308105","customer","1abe3d92-2c2b-4369-83d6-be1ce7489c29","dfsp1","cust170629-2-128-1","PT-cust170629-2-128-1","38404309","customer","92cc5e93-aea1-4462-bb79-52701ed90617"
"dfsp1","cust170629-2-129-1","PT-cust170629-2-129-1","59399935","customer","814b9b3a-028a-4ada-918f-47cd606da0fc","dfsp2","cust170629-2-129-2","PT-cust170629-2-129-2","35793431","customer","c875479a-785d-4b87-8ab3-ffeab48778b5"
"dfsp2","cust170629-2-129-2","PT-cust170629-2-129-2","35793431","customer","16b1accf-0529-428e-8eee-a6e8f9a43cb6","dfsp1","cust170629-2-129-1","PT-cust170629-2-129-1","59399935","customer","088273b1-3b4b-4c96-a6dd-d59b0ac5d0f7"
"dfsp1","cust170629-2-130-1","PT-cust170629-2-130-1","78552309","customer","8eb38f56-8624-4b3d-acd5-94e882793b63","dfsp2","cust170629-2-130-2","PT-cust170629-2-130-2","28881273","customer","457db43c-480a-411b-9cf1-9b9d0ebf6a2f"
"dfsp2","cust170629-2-130-2","PT-cust170629-2-130-2","28881273","customer","05939284-71e1-4a0c-8c9f-97c788066654","dfsp1","cust170629-2-130-1","PT-cust170629-2-130-1","78552309","customer","1507f3bb-80cd-482f-9585-d9190901b63f"
"dfsp1","cust170629-2-131-1","PT-cust170629-2-131-1","31794462","customer","605aa1c1-8a50-421d-80eb-d1bcea8eea59","dfsp2","cust170629-2-131-2","PT-cust170629-2-131-2","54193241","customer","27ee30b7-3448-41a7-8d63-74b537329bff"
"dfsp2","cust170629-2-131-2","PT-cust170629-2-131-2","54193241","customer","7d2c1530-741e-496e-9aea-c11dc2fdbfb2","dfsp1","cust170629-2-131-1","PT-cust170629-2-131-1","31794462","customer","4a814e95-d079-4948-be59-d8e9563fdcf1"
"dfsp1","cust170629-2-132-1","PT-cust170629-2-132-1","42731043","customer","bb048c58-95c5-48e8-863c-3dd87e04fac7","dfsp2","cust170629-2-132-2","PT-cust170629-2-132-2","67631180","customer","1e52de01-2464-4726-907e-ec94c0b598f5"
"dfsp2","cust170629-2-132-2","PT-cust170629-2-132-2","67631180","customer","bc4c72e9-2595-49d4-8ae1-566d4af069f9","dfsp1","cust170629-2-132-1","PT-cust170629-2-132-1","42731043","customer","1a498750-7a22-4f71-800c-c42c0ae7850c"
"dfsp1","cust170629-2-133-1","PT-cust170629-2-133-1","69579338","customer","91e08ccc-2a7a-4222-9ffb-d1ba93198a32","dfsp2","cust170629-2-133-2","PT-cust170629-2-133-2","42785290","customer","4942d330-06ef-4afe-b844-8060ac0145ae"
"dfsp2","cust170629-2-133-2","PT-cust170629-2-133-2","42785290","customer","39bf2791-b23d-4758-801b-7febba3779d1","dfsp1","cust170629-2-133-1","PT-cust170629-2-133-1","69579338","customer","d1f4d6f4-a619-4159-86f7-e536b1a9b307"
"dfsp1","cust170629-2-134-1","PT-cust170629-2-134-1","33053607","customer","58105f2d-1116-40d4-9745-16155674487f","dfsp2","cust170629-2-134-2","PT-cust170629-2-134-2","36462974","customer","d58aa5b3-866a-4dfc-b6ae-5599af38f155"
"dfsp2","cust170629-2-134-2","PT-cust170629-2-134-2","36462974","customer","bc29bec5-1f49-4482-92f3-351e59638a37","dfsp1","cust170629-2-134-1","PT-cust170629-2-134-1","33053607","customer","c9044291-91ca-4461-90ea-2319ce0a83a0"
"dfsp1","cust170629-2-135-1","PT-cust170629-2-135-1","22050003","customer","aea995c7-48d2-431f-b55e-cad684846855","dfsp2","cust170629-2-135-2","PT-cust170629-2-135-2","97247085","customer","44b0785c-4887-4ef5-a095-c3ea32a66df5"
"dfsp2","cust170629-2-135-2","PT-cust170629-2-135-2","97247085","customer","581be2da-8583-4934-bddd-f36400eb0855","dfsp1","cust170629-2-135-1","PT-cust170629-2-135-1","22050003","customer","a57b3549-9747-4787-9653-a8ec8a0b9ccc"
"dfsp1","cust170629-2-136-1","PT-cust170629-2-136-1","14228553","customer","692178b0-04fc-43ef-902a-2856d36cdd9d","dfsp2","cust170629-2-136-2","PT-cust170629-2-136-2","30392558","customer","3e5afbc6-61bd-4b5f-abbc-f30b3ba44ff9"
"dfsp2","cust170629-2-136-2","PT-cust170629-2-136-2","30392558","customer","84851ad5-2bc4-4c1b-ba38-775ea40221d3","dfsp1","cust170629-2-136-1","PT-cust170629-2-136-1","14228553","customer","d6abb9ca-17c4-421a-85c7-724b28e9875f"
"dfsp1","cust170629-2-137-1","PT-cust170629-2-137-1","74403640","customer","df6b210f-7860-4807-8767-9bc8594f6825","dfsp2","cust170629-2-137-2","PT-cust170629-2-137-2","63394083","customer","3cb10307-bc2c-405b-bd58-ed3aa7423410"
"dfsp2","cust170629-2-137-2","PT-cust170629-2-137-2","63394083","customer","550fea17-2989-4ce7-8898-b2f89dce38fd","dfsp1","cust170629-2-137-1","PT-cust170629-2-137-1","74403640","customer","a352810f-1495-420d-b75e-24993216b915"
"dfsp1","cust170629-2-138-1","PT-cust170629-2-138-1","42459968","customer","d9a78f2d-bfb7-4cc2-a651-73bf1c629065","dfsp2","cust170629-2-138-2","PT-cust170629-2-138-2","77171561","customer","43fbf649-b3b3-4610-94b4-ecd7481e0468"
"dfsp2","cust170629-2-138-2","PT-cust170629-2-138-2","77171561","customer","b647d086-dc43-4918-947d-e2f43ecc1faf","dfsp1","cust170629-2-138-1","PT-cust170629-2-138-1","42459968","customer","3948991d-fce8-4077-8115-ede5a72fac8d"
"dfsp1","cust170629-2-139-1","PT-cust170629-2-139-1","73397376","customer","9edb5f42-245b-4d51-90d5-c1add9aac46d","dfsp2","cust170629-2-139-2","PT-cust170629-2-139-2","41554252","customer","d0f6e28b-3ac4-40a1-bde8-b0f5b32eba87"
"dfsp2","cust170629-2-139-2","PT-cust170629-2-139-2","41554252","customer","85bea16b-62e4-4560-84ca-23ad4f13a76d","dfsp1","cust170629-2-139-1","PT-cust170629-2-139-1","73397376","customer","990e0d52-86b1-4669-83e4-584f81eb68bf"
"dfsp1","cust170629-2-140-1","PT-cust170629-2-140-1","98421253","customer","f14188c0-6498-4a25-9e16-6b73e95582c6","dfsp2","cust170629-2-140-2","PT-cust170629-2-140-2","27254211","customer","df3d9458-09c7-42ed-87c4-c587c6927693"
"dfsp2","cust170629-2-140-2","PT-cust170629-2-140-2","27254211","customer","dcf3bd66-5755-4b82-8d31-87155dad16b5","dfsp1","cust170629-2-140-1","PT-cust170629-2-140-1","98421253","customer","ee2e7bd7-79db-4066-af1e-5610bf4a9d47"
"dfsp1","cust170629-2-141-1","PT-cust170629-2-141-1","48643045","customer","2991f510-f076-4740-8e28-f277b2ff7ecf","dfsp2","cust170629-2-141-2","PT-cust170629-2-141-2","36437361","customer","e0216b46-3c7a-4ddc-b7ab-ce67a85f83e9"
"dfsp2","cust170629-2-141-2","PT-cust170629-2-141-2","36437361","customer","6f50b811-5a60-4b42-8317-18231ff9a2e6","dfsp1","cust170629-2-141-1","PT-cust170629-2-141-1","48643045","customer","cf47491b-2c52-453e-aad8-11d9a3a81f58"
"dfsp1","cust170629-2-142-1","PT-cust170629-2-142-1","84279045","customer","83952cc6-4f12-4126-9619-93de8d3ac8ca","dfsp2","cust170629-2-142-2","PT-cust170629-2-142-2","27972142","customer","5d44caee-956c-49b1-a7b5-0fa54851d407"
"dfsp2","cust170629-2-142-2","PT-cust170629-2-142-2","27972142","customer","00ef2cbb-12be-49bb-b2de-bfc6c5ff54e9","dfsp1","cust170629-2-142-1","PT-cust170629-2-142-1","84279045","customer","7ca34215-ff04-4e1c-bc59-6358013dce5c"
"dfsp1","cust170629-2-143-1","PT-cust170629-2-143-1","04542404","customer","a72722cb-d8ed-4e3c-8491-34b51002d67c","dfsp2","cust170629-2-143-2","PT-cust170629-2-143-2","92188446","customer","34fdc5a6-0e30-459a-8cb3-a66427d9ce0c"
"dfsp2","cust170629-2-143-2","PT-cust170629-2-143-2","92188446","customer","97a8d984-d06b-4989-8ba2-0e94dea8546e","dfsp1","cust170629-2-143-1","PT-cust170629-2-143-1","04542404","customer","2f721c70-a2d6-4b63-a5c1-73e9d407f4b8"
"dfsp1","cust170629-2-144-1","PT-cust170629-2-144-1","41158238","customer","da7de527-a37d-4e5a-aaeb-658e990e0a56","dfsp2","cust170629-2-144-2","PT-cust170629-2-144-2","59971289","customer","93ff602b-a2d9-42ec-a1ea-b6f47923043a"
"dfsp2","cust170629-2-144-2","PT-cust170629-2-144-2","59971289","customer","ccb07565-e1f0-4bc8-87f6-e5eb13a16831","dfsp1","cust170629-2-144-1","PT-cust170629-2-144-1","41158238","customer","33f57711-8e3c-4abf-861a-ce2e57d8d727"
"dfsp1","cust170629-2-145-1","PT-cust170629-2-145-1","07713766","customer","94e18f7e-3be5-4a15-8458-76473c5d84c6","dfsp2","cust170629-2-145-2","PT-cust170629-2-145-2","09244948","customer","5f23ea9b-9379-4eaf-b189-30ea93177595"
"dfsp2","cust170629-2-145-2","PT-cust170629-2-145-2","09244948","customer","f22462fc-5a57-48a8-8e30-2202232d2508","dfsp1","cust170629-2-145-1","PT-cust170629-2-145-1","07713766","customer","1f3f5778-b821-47b4-a1fe-0fd4a55fd764"
"dfsp1","cust170629-2-146-1","PT-cust170629-2-146-1","37471032","customer","66d27938-ac71-4345-bfeb-ffaa76e62685","dfsp2","cust170629-2-146-2","PT-cust170629-2-146-2","50380553","customer","0b2a7cda-aadb-44a5-b7be-0190def31d8c"
"dfsp2","cust170629-2-146-2","PT-cust170629-2-146-2","50380553","customer","2cd4a52c-2f30-453f-9bd7-a26565af8f7f","dfsp1","cust170629-2-146-1","PT-cust170629-2-146-1","37471032","customer","9eb0e548-f49b-4d7c-8da6-05c67d3a7121"
"dfsp1","cust170629-2-147-1","PT-cust170629-2-147-1","17254106","customer","d4fa9096-80ad-42b2-8d91-38c615e61e8a","dfsp2","cust170629-2-147-2","PT-cust170629-2-147-2","93855936","customer","dd53606b-d035-4292-85f2-7df9d9e5c63c"
"dfsp2","cust170629-2-147-2","PT-cust170629-2-147-2","93855936","customer","13cc91f2-5849-430b-a8e0-54f62667bd69","dfsp1","cust170629-2-147-1","PT-cust170629-2-147-1","17254106","customer","04667f7e-f186-420c-8430-e3ca70136ac3"
"dfsp1","cust170629-2-148-1","PT-cust170629-2-148-1","04595198","customer","bcd7394a-050a-4270-831b-1b47127e3147","dfsp2","cust170629-2-148-2","PT-cust170629-2-148-2","37259116","customer","8207159c-0c05-4cdd-83f5-6f6d2dad4be7"
"dfsp2","cust170629-2-148-2","PT-cust170629-2-148-2","37259116","customer","98746b19-9894-457b-9fd4-c396d2a68998","dfsp1","cust170629-2-148-1","PT-cust170629-2-148-1","04595198","customer","2680d300-ea59-4614-ac52-96a1702b6414"
"dfsp1","cust170629-2-149-1","PT-cust170629-2-149-1","92833885","customer","df94ae28-4451-44b6-bbf7-ac327e9f86d2","dfsp2","cust170629-2-149-2","PT-cust170629-2-149-2","03063260","customer","9a92da8c-09f6-4bdb-a84b-0f4b62c5f44c"
"dfsp2","cust170629-2-149-2","PT-cust170629-2-149-2","03063260","customer","f3491af5-5d51-4939-b22a-d020c2cc40c9","dfsp1","cust170629-2-149-1","PT-cust170629-2-149-1","92833885","customer","691f23d5-6f74-4e9c-9091-aaecfc992b52"
"dfsp1","cust170629-2-150-1","PT-cust170629-2-150-1","56271574","customer","668b0f0f-492a-413d-87cc-43bc4a9ecca8","dfsp2","cust170629-2-150-2","PT-cust170629-2-150-2","37394989","customer","105ab34b-5338-4303-98e0-1b9a760360ec"
"dfsp2","cust170629-2-150-2","PT-cust170629-2-150-2","37394989","customer","301c758f-bb1f-4111-8c2e-dfa24c66d4d3","dfsp1","cust170629-2-150-1","PT-cust170629-2-150-1","56271574","customer","d55ed008-9e6e-449d-8f7e-e8b6fd7ea41e"
"dfsp1","cust170629-2-151-1","PT-cust170629-2-151-1","53609283","customer","b824a1c7-4cdd-4bcc-8648-3f5ac7f5a8fe","dfsp2","cust170629-2-151-2","PT-cust170629-2-151-2","83175359","customer","147e7ec1-bb74-40f5-86df-693a793db5fa"
"dfsp2","cust170629-2-151-2","PT-cust170629-2-151-2","83175359","customer","c217de38-dfa4-4339-acd7-977be831594c","dfsp1","cust170629-2-151-1","PT-cust170629-2-151-1","53609283","customer","fc2429f0-8ddf-442f-8e2d-1c225d74d260"
"dfsp1","cust170629-2-152-1","PT-cust170629-2-152-1","81648341","customer","36909a54-f571-4b61-956f-b008df8222e1","dfsp2","cust170629-2-152-2","PT-cust170629-2-152-2","72758495","customer","bdcd8f95-b753-465d-a09f-ad4d602b858c"
"dfsp2","cust170629-2-152-2","PT-cust170629-2-152-2","72758495","customer","78547076-e9d8-453a-b92e-28b0c503fb4f","dfsp1","cust170629-2-152-1","PT-cust170629-2-152-1","81648341","customer","8bf18874-60d6-4794-b3fc-1204918ce75d"
"dfsp1","cust170629-2-153-1","PT-cust170629-2-153-1","11001376","customer","efef6669-791a-4c60-a39a-1ba1080dbd83","dfsp2","cust170629-2-153-2","PT-cust170629-2-153-2","30869351","customer","1e674a04-6976-4134-901d-f73796378e59"
"dfsp2","cust170629-2-153-2","PT-cust170629-2-153-2","30869351","customer","edc07723-9960-4c98-8f77-3139959562a5","dfsp1","cust170629-2-153-1","PT-cust170629-2-153-1","11001376","customer","0ee46f12-07d0-4072-a600-ef98f61dbe1f"
"dfsp1","cust170629-2-154-1","PT-cust170629-2-154-1","86741650","customer","1e6bdf76-ed39-449b-8137-f8f0b5ba5f42","dfsp2","cust170629-2-154-2","PT-cust170629-2-154-2","40669519","customer","0c2e1944-5375-412c-bb3a-3bf37f4e9338"
"dfsp2","cust170629-2-154-2","PT-cust170629-2-154-2","40669519","customer","2cbbbfb8-f91d-43ea-8f9b-141b2aa7aad0","dfsp1","cust170629-2-154-1","PT-cust170629-2-154-1","86741650","customer","bb10f2f4-2e0c-4e7b-b50c-8aab37fc7389"
"dfsp1","cust170629-2-155-1","PT-cust170629-2-155-1","49872738","customer","5e657c5c-7e1d-4b80-84f0-8b4358fc10fa","dfsp2","cust170629-2-155-2","PT-cust170629-2-155-2","56447828","customer","3a124196-83f0-41b1-9fb8-de1a362a089a"
"dfsp2","cust170629-2-155-2","PT-cust170629-2-155-2","56447828","customer","a6f90d37-f615-4f29-9eca-724b50c796ff","dfsp1","cust170629-2-155-1","PT-cust170629-2-155-1","49872738","customer","7bcc0f0f-4522-42e2-9d49-bf8ec389549e"
"dfsp1","cust170629-2-156-1","PT-cust170629-2-156-1","83710186","customer","1ac20443-3f24-4512-97dd-d4414b41edd4","dfsp2","cust170629-2-156-2","PT-cust170629-2-156-2","27115341","customer","a075ca87-5871-4311-bf4b-44794e01e3e3"
"dfsp2","cust170629-2-156-2","PT-cust170629-2-156-2","27115341","customer","da3a5f16-b824-4790-ae17-d796fa3d921b","dfsp1","cust170629-2-156-1","PT-cust170629-2-156-1","83710186","customer","89cbbaa0-c82c-41c2-81ef-8731f0fdff08"
"dfsp1","cust170629-2-157-1","PT-cust170629-2-157-1","71300464","customer","9484a0c5-be33-44c2-82e3-5e76989632d6","dfsp2","cust170629-2-157-2","PT-cust170629-2-157-2","88076658","customer","d6bde09d-90e4-4f27-98ea-b445ffde276c"
"dfsp2","cust170629-2-157-2","PT-cust170629-2-157-2","88076658","customer","4576d9f3-40af-45e3-a9d8-ee8ff6cde7ec","dfsp1","cust170629-2-157-1","PT-cust170629-2-157-1","71300464","customer","4324679d-a74d-4267-ad8d-69b78f388019"
